,delta_time,x_bias,y_bias
369,120464386.29641579,-0.3604094154346217,-3.5767736804836785
370,120723586.29641579,-2.1015083973674256,-3.758324301501721
371,120982786.29641579,-3.408877201286618,-4.130950856231475
372,121241986.29641579,-3.613712426239093,-4.361389267368592
373,121501186.29641579,-3.057147068364707,-4.130001850604113
374,121760386.29641579,-2.9598069689342075,-4.197040227027125
375,122019586.29641579,-1.8908676691124247,-3.793634285659744
376,122278786.29641579,-0.807759815943274,-4.056872822123313
377,122537986.29641579,-0.4493416941809645,-4.303026193880598
378,122797186.29641579,-0.6298762801179947,-3.905801614659817
379,123056386.29641579,-0.9850412270496813,-3.6263870940478653
380,123315586.29641579,-0.577439226669362,-3.4615102269922464
381,123574786.29641579,-1.0325135372126826,-3.112984941075231
382,123833986.29641579,-1.9288390366215684,-2.8777744175672653
383,124093186.29641579,-1.223407936806334,-2.5902925836215727
384,124352386.29641579,-1.4842327437365486,-2.8739546981293285
385,124611586.29641579,-2.115795460469506,-3.240937641684446
386,124870786.29641579,-2.3652475728475135,-2.8993625891799524
387,125129986.29641579,-2.1507857983075414,-2.7361692390441323
388,125389186.29641579,-1.9498984817171339,-2.53467721445168
389,125648386.29641579,-2.593271142997092,-2.2348309723279502
390,125907586.29641579,-3.4177493197339093,-1.9122662966119925
391,126166786.29641579,-2.8159913753455976,-1.5429881826901963
392,126425986.29641579,-3.3125171293911215,-1.4854376012227797
393,126685186.29641579,-2.5412502074886167,-1.1858493337881617
394,126944386.29641579,-1.1747687778866789,-0.9684243998102211
395,127203586.29641579,0.8586815256627051,-0.44706654985831784
396,127462786.29641579,0.6051049588788227,0.41765308911352667
397,127721986.29641579,-1.7114954009669878,0.18447657240582455
398,127981186.29641579,0.5255572620236859,0.34777203352771635
399,128240386.29641579,0.7315332564571648,1.9126432171756518
400,128499586.29641579,-0.4442016103889284,2.1710984962795425
401,128758786.29641579,3.425735664276562,1.4694041581491843
402,129017986.29641579,1.5510966031280873,0.24214641975650691
403,129277186.29641579,-0.8965612955158767,-0.00902581501203479
404,129536386.29641579,-1.7765939713795609,-0.21755777371342253
405,129795586.29641579,-2.343417009955676,-0.5743477862474509
406,130054786.29641579,-1.6947688320477687,-0.9153569795544305
407,130313986.29641579,0.09949399876942275,-0.8300469107022375
408,130573186.29641579,-0.7133107388487565,-0.7845885586747647
409,130832386.29641579,0.2376835536570712,-0.7391902018213143
410,131091586.29641579,-0.32278472779269496,-1.2649556412574556
411,131350786.29641579,-1.4740053967701274,-0.5140998255710715
412,131609986.29641579,1.2238710068856844,-1.0761388808789791
413,131869186.29641579,0.05712091244863693,-1.6319376368843952
414,132128386.29641579,-1.8458106224622264,-1.322191379056973
415,132387586.29641579,-2.586820539334458,0.0830181100997604
416,132646786.29641579,-2.9053116511435375,0.5515445313954342
417,132905986.29641579,-3.350793888279874,0.09934581073275875
418,133165186.29641579,-3.303665293886068,-0.11977063226263807
419,133424386.29641579,-3.0605022519187535,-1.6825730619251102
420,133683586.29641579,-2.855765927683824,-2.3378589947200377
421,133942786.29641579,-4.588924973864225,-2.003672685439918
422,134201986.29641579,-7.949214968490702,-1.5071368215063763
423,134461186.2964158,-6.90952547665378,-1.5118303716491757
424,134720386.2964158,-5.716353439443964,-1.4647445299737405
425,134979586.2964158,-4.523181402234149,-1.417658688298305
426,135238786.2964158,-5.55566175065286,-0.9109670462527826
427,135497986.2964158,-5.1404775970368295,-0.8335244456288993
428,135757186.2964158,-3.77799401756649,-0.6563907338112821
429,136016386.2964158,-2.9324744723964518,-0.90482053982186
430,136275586.2964158,-2.300665755613735,-0.6522625893215168
431,136534786.2964158,-2.6623745533637657,-0.5256159615248142
432,136793986.2964158,-3.007320436389265,0.16568289217367563
433,137053186.2964158,-3.408344762590967,0.11484331638528658
434,137312386.2964158,-3.0894109457204957,-0.17641923608438814
435,137571586.2964158,-3.3079066256119987,0.1946531700209714
436,137830786.2964158,-4.0466293931796775,0.2659054936773315
437,138089986.2964158,-2.7712885532460003,0.5412257867218053
438,138349186.2964158,-1.9409619218035905,0.6540991664591452
439,138608386.2964158,-1.7119025423938665,0.7408293145507365
440,138867586.2964158,-3.3507936223555324,0.4241776110654298
441,139126786.2964158,-5.71877482507552,0.1461569093360197
442,139385986.2964158,-4.436064167088217,1.4985033612183338
443,139645186.2964158,-1.6119835744021982,0.861803145468527
444,139904386.2964158,0.9237000852073247,1.4568770456784153
445,140163586.2964158,2.815614118607102,0.7086449449247969
446,140422786.2964158,2.8267498168576495,0.9700117497641281
447,140681986.2964158,2.5202038559814826,1.256899237773086
448,140941186.2964158,0.4892778438334041,0.8458505969495611
449,141200386.2964158,-1.0772591538787033,0.882374832890084
450,141459586.2964158,-2.662951839494348,0.23614047575765246
451,141718786.2964158,-2.4879324460532017,0.01831390386266364
452,141977986.2964158,-1.7686045005986255,0.4827193933521279
453,142237186.2964158,-0.9236501585398937,0.693942502164122
454,142496386.2964158,-0.412725736528615,0.09295019448372263
455,142755586.2964158,-0.24884479477471816,0.48823687962736345
456,143014786.2964158,1.1044650995739462,0.7137074591108252
457,143273986.2964158,0.496109745292696,0.7346342846839831
458,143533186.2964158,0.16895075743477778,0.3583930682095787
459,143792386.2964158,-0.22474772845771865,0.2624566876373885
460,144051586.2964158,-1.8004754703622579,-0.11188676474636736
461,144310786.2964158,-3.2001471791241833,-0.3826291269103332
462,144569986.2964158,-2.6319146338135213,0.3675913166424508
463,144829186.2964158,-0.793296319527604,0.5884042083780257
464,145088386.2964158,0.9996859237343879,0.7198737904335234
465,145347586.2964158,1.2109489904953048,0.3360690758778875
466,145606786.2964158,0.23531130534838562,0.08281632864528918
467,145865986.2964158,0.7605324446521906,0.5160872361966795
468,146125186.2964158,0.7689640386062686,1.060270026035996
469,146384386.2964158,-0.34879048663967205,2.0156929687198075
470,146643586.2964158,-1.073422684317917,2.4033569063078923
471,146902786.2964158,-1.101164697106092,2.921160065832829
472,147161986.2964158,-1.2074071116176348,2.9052811459751546
473,147421186.2964158,-3.2178362136081624,3.2458556667608827
474,147680386.2964158,-4.609473523208825,2.9693649824292887
475,147939586.2964158,-1.5443821295905775,1.6074514118985894
476,148198786.2964158,-1.5924440990746256,1.8324267151649898
477,148457986.2964158,-1.6585357018892433,1.6663553221125857
478,148717186.2964158,0.1675776383902965,1.8405176757995019
479,148976386.2964158,0.0,0.0
480,149235586.2964158,0.0,0.0
481,149494786.2964158,0.0,0.0
482,149753986.2964158,0.0,0.0
483,150013186.2964158,0.0,0.0
484,150272386.2964158,0.0,0.0
485,150531586.2964158,0.0,0.0
486,150790786.2964158,0.0,0.0
487,151049986.2964158,1.4417305227799793,1.974060741279303
